codigo_solicitado,cod_solic_desc
11167789,TAMPA C TP/TCL/PW NP11G-E EMDOOR
11167794,PL DE REDE CONECTOR RJ45 CF40CM SKD I225
11167800,TECLA YOUTUBE K142 BLACK
11167832,BATER 2C LI-ION 5500MAH 40.7WH MONT
11167948,BATER 2C LI-PO 10000MAH 37WH BOREO BOREO
11167985,MEM 16GB DDR4 PC21300 DIMM GDKEY MONT
11167992,DISPLAY LCD 14.1 FHD N14WP6 REFRESH
11167997,TAMPA C BMORN N14WP6 REFRESH FP
11168366,TAMPA C K/B NL40CU1 CLEVO BL + LP
11169500,TAMPA TRASEIRA TABLET T1085 C/ LOGO V3
11169518,LCD 14 IPS HD RED K142 SL 3
11169527,CONJUNTO FRONTAL SP2 HF V2
11170131,LCD 14.0` FHD AG GRAY N14WP6 CA 1MP
11170145,TAMPA COVER C DARK GRAY N14KP6-PRO
11170147,CABO FLAT FFC 104.6X7 6PIN 60V
11170151,BLINDAGEM DE COBRE N14AP7
11170152,PL SUB S514
11170347,PLM K142 4GB 128GB Z8350 DDR3 JABIL JABI
11170350,LCD 14.1 TN FHD N14JP6 INNOLUX
11170412,CONJ PAINEL LCD N14DP6 SRV
11170571,LCD 14.1 IPS HD G GOLD N14 ECOSISTEM
11170586,TABLET POSITIVO T770E MIPI(B)
11170587,TABLET POSITIVO T770KE MIPI(B)
11171226,"HDD 1TB 2,5` SATA TOSHB MQ04ABF100"
11171302,MEM DSK 4GB DDR4 GAR 03080040
11171361,HD DSK ACCEPT 2TB GAR 04160046
11171386,TAMPA COVER C RED K142
11171390,TAMPA COVER D RED K142
11171392,CABO FFC 30PIN\200X15.5MM\ TP K142
11171464,BATER 2C LI-PO 5000MAH 37WH BOREO BOREO
11171528,CABO DE DADOS MICRO USB 1.0M
11171565,PLM T2040 HENA OVP 64GB JABIL LPDDR4 BOR
11171610,PLM CF40CM I3-10110U DDR4 BOREO BOREO
11171612,CONJ LCD V142N SL140DC30D1465-A0 SRV RET
11171633,"BATER 1C LI-ION 4000MAH 14,82WH HENA SKD"
11171637,PLMCEL V1.0-210119-L1 HENA LPDDR4 SKD SC
11171675,CONJ FRONTAL BOE + FITAS S509N SRV
11171765,LCD 13.9 IPS HD GRAY K142
11171803,COVER B GRAY N14ZP7 14.1 SRV
11171827,LCD 13.9 IPS HD GOLD K142
11171835,LCD 13.9 IPS HD GRAY K142
11171914,PLM POS-PIB150DR D6600TSR2L9 I5-6600T DD
11171930,PLM N14ZP7 4GB 128GB Z8350 DDR3 JABIL
11172540,PLM N14DP7 4GB N5030 LPDDR4 JABIL
11172573,CONJUNTO FRONTAL HF FT8006 Q20 V4
11172578,PLM N14KP6 8GB I5-7267U DDR4 BOREO
11172626,LCD 14.0 TN HD RED N14 ECOSISTEM
11172648,CONJ FRONTAL HANCAI + FITAS S509 4G SRV
11172708,LCD 14.0 TN HD G RED N14ZP7
11172709,LCD 14.0 TN HD G GREY N14ZP7
11173224,PLM K116R 4GB 64GB N4020 LPDDR4 JABIL
11173435,PAINEL LCD 1.11.N14AP7.00003 SRV
11173454,PLM POS-RIH470EM I5-10500T DDR4 BOREO BO
11173569,PL USB2.0 +SD CARD+ AUDIO NTB N1XWP6 SKD
11173642,PLM TE UE2020 SRV/REV
11173722,LCD 14 TN HD GRAY K142
11173778,SSD 512GB M.2 PCIE GEN3X4 CL1-8D512-QL03
11173828,LCD 14 TN HD H210H RED N14 ECOSISTEM
11173833,PLM W2150G-V2 N4000 LPDDR4 BOREO
11173985,PAINEL FRONTAL DO TM UE2020 SRV
11174059,PLM N14ZP7 4GB 64GB Z8350 DDR3 JABIL
11174074,PLM K142 4GB 64GB Z8330 DDR3 JABIL
11174075,PLM K142 4GB 128GB Z8330 DDR3 JABIL
11174076,PLM N14ZP7 4GB 128GB Z8350 DDR3 JABIL
11174090,TCL ABNT2 SK-6620 USB H3-03417 SR-V USB
11174091,MON LED 23.8 LG 24BN650U H3-03417 SR-I
11174098,CONJ LCD EP6 NT140WHM-N34 SRV
11174101,NOBREAK SENOIDAL 1500VA BI TS SHARA
11174185,CONJ FRONT S509N PRETO HF RM68171+HSD
11174199,LCD 14.0 TN HD GRAY N14ZP7
11174298,TAMPA C TP/TCL/PW NP11G-E EMDOOR
11174342,PLM T2040 OVP 32GB JABIL LPDDR4 CKD SC98
11174348,CONJUNTO TRASEIRO PRETO CKD PC LIO 3 INJ
11174368,PLM NP11G-ER2 N4020 LPDDR4 JABIL JABIL
11174401,LCD 14.0 TN HD GRAY (AB050) N14DP7-V2
11174439,PLM POS-EIH310EF C9100SRCZV I3-9100 DDR4
11174452,TAMPA DA IMP PRETO CIELO L3 INJ CKD
11174482,PLM NP11G-E WIFI 9560 N4020 LPDDR4 JABIL
11174572,PLM PLM K142 4GB 64GB Z8350 DDR3 JABIL
11174694,TAMPA C TP/TCL/PW YP11G-E IND
11174730,TAMPA COVER C GRAY C/ANT (C0012) DP7-V2
11174732,TAMPA COVER C GOLD C/ANT (C0006) DP7-V2
11174747,ADAPT AC/DC PA-1450-26BA_1 4.5MM 45W 3P
11174785,PLM N14DP7-V2 EMMC 64 N4020 LPDDR4 JABIL
11174832,LCD 11.6 GLARE ZTM116BOEE4019 K116R
11174833,LCD 14` FHD IPS DARK GRAY (AB028) N14WP6
11174841,LCD N14.0 HD/NON GT NL40CU1 LQ140T1JH
11174878,PLMCEL T800 32GB JABIL LPDDR4 JABIL SC98
11174889,LCD COVER AB N14DP7-V2 14 BOE GRAY
11175054,PLM CF40CM I5-10210U DDR4 ECS SKD
11175098,LCD 14` COVER AB TFT HD GRAY CW14Q01P
11175194,TAMPA C GRAY CW14Q01P
11175204,LCD 14` COVER AB TFT HD GRAY CW14Q01P
11175236,PL SUB IO USB/TF CARD N14JP6-V2 AU6465
11175239,PROC RYZEN 5 PRO 4650GE TRAY DSK AMD
11175286,PLM NP11G-ER1 4/32GB N4020 LPDDR4 JABIL
11175287,PLM NP11G-ER2 N4020 LPDDR4 JABIL JABIL
11175293,PELICULA PROTE?AO DE TELA 3 CAMADAS N10P
11175337,LCD 15.6 FHD N15WP6 GRAY INNOLUX CV1
11175425,CABO DADOS USB N10P
11175485,SSD 256GB NVME GEN4X4 CL4-8D256 SSSTC
11175540,CONJUNTO FRONTAL T2040 FEIXIN
11175543,TAMPA DA BATERIA NORDIC N10P
11175679,PLMCEL NOTE 10 PRO 256 X695 POSIT LPDDR4
11175713,LCD COVER AB RED N/G K142 VAST
11175844,PLM N14KP6-PRO V2 4GB I3-6157U DDR4 BORE
11175853,PLM VJFE-CL V2 I5-10210U DDR4 BOREO BORE
11175858,CNJ PAINEL LCD JSD-14-QHD-001 N14WP6 SRV
11175868,TAMPA BATERIA T800
11175973,PLM POS-RIQ370ED PLUS 8GB I5-9500 DDR4 B
11176015,PLM POS-RIH470EM SPECIAL 8GB I3-10100T D
11176113,CONJ TAMPA A GRAY ZP7/K142 SRV
11176320,MEM 4GB DDR4 PC25600 DIMM ADATA MONT
11176326,PLM CW14Q01P-V2 4GB 128GB Z8350 DDR3L JA
11176608,LCD FHD 14 NL40CU1 BOE NV140FHM-N4V
11176611,CANETA CAPACITIVA K116R VASTKING PRATA
11176657,TAMPA C NON BKL K/B NL40CU1 CLEVO W11
11176728,PLMCEL NOTE 10 PRO 256 X695 POSIT LPDDR4
11176730,PLM POS-EIH310EF 4GB I3-9100 DDR4 BOREO
11176770,TCL ABNT2 SK-6620 W11 USB PR LITEON
11176803,PLM NP11G-E 4GB N4020 LPDDR4 JABIL JABIL
11176817,PLM POS-RIB360EE PLUS 16GB I7-9700 DDR4
11176842,PLM GB3B-LPDDR4X 8GB N4120 DDR4 BOREO
11176857,MEM 4GB DDR4 PC25600 SODIMM HYNIX MONT
11176875,MEM 8GB DDR4 PC25600 SODIMM SMART MONT
11176876,MEM 8GB DDR4 PC25600 SODIMM HYNIX MONT
11176949,COVER B N14JP6 LOGO COMPAQ SRV
11176997,"BATER 1C LI-PO 5000MAH 18,86WH TRANSSION"
11177103,TAMPA C W11 NL40MU1 CLEVO WITH LP + BL
11177208,HDD 14TB ST14000NM0018 GAR 4140161
11177224,KEYBOARD CF40CM ABNT BL W11
11177254,CONJ FRONTAL K080-IM2KYL802-R2 T810C PT
11177314,CONJ FRONTAL HOT11S PRETO
11177336,FPC BOTOES LATERAIS HOT11S
11177371,PLM POS-EIH610EX 4GB I3-12100 DDR4 BOREO
11177384,PLM POS-EIH610EX 8GB I5-12400 DDR4 BOREO
11177394,LENTE CAMERA TRASEIRA PT 50M HOT11S
11177426,LCD 14 HD/EDP NL40CU1 N140BGA-EA4 INNOL
11177436,LENTE CAMERAS TRASEIRAS HOT11S PRETO
11177456,PLM N14ZP7 4GB 128GB Z8350 DDR3 JABIL
11177607,CONJ FRONT HOUSING HOT11 PT
11177612,RECEIVER 0809W H20 HOT11
11177682,PLM W2150G-V2 4GB 64GB N4020 LPDDR4 BORE
11177785,TAMPA BAT T2040 PT LOGO PST SD SIM SERIG
11177871,PLM POS-RIH470EM SPECIAL BID 8GB I3-1010
11178088,TAMPA BAT T2040 PT LOGO SP SERIG SD SIM
11178091,TAMPA DE BATERIA T2040B  PRETA LOGO SP
11178092,"BATER 1C LI-PO 5000MAH 18,5WH ZTECH SKD"
11178134,TAMPA DA BATERIA ROXA N10P
11178213,PLM T810 JABIL LPDDR4 CKD
11178219,DECO CAMERA TRASEIRA N10P ROXO
11178304,CARREGADOR 5V/2A PT CR-2040B ZTECH
11178308,PLM POS-RIQ470EN V001 16GB I5-10500T DDR
11178366,LI9 LCD COVER ASSY CONV GRAY P-CB PSV
11178523,PLM W2150G-V2 64GB N4020 LPDDR4 BOREO BO
11178524,PLM W2150G-V2 N4020 LPDDR4 BOREO BOREO
11178923,PLMCEL T800 4GB 32GB SRV HENA LPDDR4 MON
11179174,"BATER 3C LI-PO 4780MAH 55,20WH BMORN MON"
11179211,VENTILADOR N1XLP6
11179229,TAMPA BAT T2040 PT LOGO PST SD SIM SERIG
11179355,LCD 15 FHD NT156FHM N15LP6 COBALT GRAY
11179504,PLM POS-RIH670EU PLUS 8GB I3-12100T DDR4
11179505,PLM POS-RIH670EU PLUS 8GB I5-12400T DDR4
11179903,PLM VJFE-ADL 8GB I5-1235U DDR4 BOREO BOR
11179914,PLM T2040C JABIL LPDDR4 CKD SC9863A
11180642,PLM POS-RIH470EM PLUS 16GB I5-11400T DDR
11180799,PLM POS-RIH510EZ PLUS 16GB I5-10400 DDR4
11181544,PLM CF40CM-V2 SR7JT I5-10310U DDR4 BOREO
11181555,TAMPA C GRAY CG15D12P BER SPEAKER HENA
11181566,CONJ FRONT LCD XC50PRSP8H1FKHXB LIO3 IND
11182372,CONJUNTO FRONTAL 2 T2040B
11182398,PLM POS-RIH470EM PLUS V002 8GB I5-11400T
11182458,PLM CF40CM-V2 I3-10110U DDR4 BOREO
11182513,BATER 1C LI-PO 2800MAH BOREO CKDFP
11182520,PLM CF40CM-V2 I7-10510U DDR4 BOREO BOREO
11182527,"BATER 2C LI-ION 4000MAH 29,5WH BMORN SKD"
11182540,TAMPA C GRAY SPEAKER N14DP9
11182546,PLM VJFE-CL 1.2 8GB I5-10210U DDR4 BOREO
11182690,PLM T2040C 64GB JABIL LPDDR4 CKD SC9863A
11182884,PLMCEL SMART 6 X6511E LPDDR4 BOREO MT676
11183255,LCD 15 FHD NT156FHM N15LP6 PRETO
11183265,LCD 14 FHD NT140FHM N14LP6 PRETO BOE
11183278,CAM FF8W GC6153 B P 1P B 10P XCG V1.0ST6
11183485,DECO CAM TRAS VD ST6 JXHS
11183489,DECO CAM TRAS PT ST6 JPC
11183494,CONJ TAMPA BATERIA VD ST6 HK V1.0
11183511,GAVETA CARTOES PT ST6 JS
11183775,PLM K142 4GB 128GB Z8330 DDR3 JABIL
11183776,PLM K142 4GB 128GB Z8350 DDR3 JABIL
11183825,CONJ FRONTAL VERDE LCD XC50PRS STONE IND
11183833,TAMPA D GRAY CG15D12P VERSAO 3
11184017,PLM CF40CM-V2 I5-10310U DDR4 BOREO BOREO
11184090,LCD ASSEMBLED LI9B QUANTA
11184117,ADAPT AC/DC MSS-V2000WR120-024E0-BR 24W
11184173,FRONT HOUSING HOT11 PT V4.0
11184210,CAMERA LI9B CB FW01 150IN1
11184282,PLM T2050C 64GB JABIL LPDDR4 JABIL
11184305,TAMPA C TP/TCL/PW NP11G-E EMDOOR W11 YX
11184704,PLM VJFE-ADL PRO I7-1265U DDR4 BOREO
11184725,PLM VJFE-ADL PRO 16GB I7-1255U DDR4 BORE
11184726,PLM VJFE-ADL PRO 8GB I5-1245U DDR4 BOREO
11184756,ALTO FALANTE KDS1511 S620
11184944,PLM VJFE-ADL 16GB I5-1245U DDR4 BOREO
11184986,LCD 14 HD/EDP NL40MU1  INNOL IND
11185031,PLM N14KP6-PRO V2 8GB I5-7267U DDR4 BORE
11185203,PROC RYZEN 5 5600GE TRAY DSK AMD
11185491,CONJ FRONTAL COM PL SUB H891 N12P
11185538,PLM VJFE-CL V2 8GB I5-10210U DDR4 BOREO
11185564,"BATER 1C LI-PO 5000MAH 19,35WH TRANSSION"
11185802,PLM N14DP9 128GB N4020 DDR4 HENA SKD
11185819,PLM DN50E-140H I7-1265U DDR4 BOREO
11187859,PLM VJFE-ADL-V2 I3-1215U DDR4 BOREO
11187860,PLM VJFE-ADL-V2 I7-1255U DDR4 BOREO
11188478,PLM POS-EIH610EX 4GB I5-12400 DDR4 BOREO
11188653,TAMPA D N15TP6 COBALT GRAY RET
11188703,PLM N14KP6-PRO V2 8GB I3-6167U DDR4 BORE
11188866,COVER A N14KP6 PRO LOGO COMPAQ SRV
11188907,LCD 14 FHD N140HGA N14LP6 PRETO INL
11189662,SSD 256GB M.2 PCIE GEN3X4 C900
11189784,PLM S640 2GB LPDDR4 BOREO SC9863A
11190034,"BATER 1C LI-ION 3500MAH 13,30WH BOREO"
11190167,CONJ TAMPA IMPRESORA PRETO INTERM L400
11190176,CONJ DECO PRETO INTERM L400
11190262,PLM POS-EIH610EX 8GB I3-12100 DDR4 BOREO
11190273,ADAPT AC/DC PA-1650-90BB_4 EP 65W 3P LIT
11190275,PLM T810B 2GB 32GB JABIL LPDDR4 CKD
11190310,TAMPA C N14LP6 FP PRETO V2
11190311,LCD 14 FHD N140HCA 2M N14LP6 PRETO INL
11190797,DOBRADI?A DIR N14DP6 SRV
11191506,PLM N14KP6-TG I5-1135G7 DDR4 BOREO
11192368,CONJ FRONTAL VERDE LCD CKD STONE L3 CTR
11192372,PLM NP11G-ER1 4GB E64GB N4020 LPDDR4 JAB
11192570,PLM POS-RAX300ES V003 PRO 4650GE DDR4 BO
11192599,MEM 8GB DDR4 SODIMM KINGS MONT
11192706,ADAPT AC/DC PA-1900-32BR 90W 3P LITEON
11192759,PLM POS-RAA320EI V006 8GB PRO 5650G DDR4
11192783,DECO FRONTAL LARANJA L400
11192907,PLM VJFE-TGL V2 8GB I3-1115G4 DDR4 BOREO
11192908,PLM VJFE-TGL V2 8GB I5-1135G7 DDR4 BOREO
11193155,FPC CHAVES LATERAIS 1 SM7
11193178,GAVETA DE CARTÕES HL PT SM7
11193366,LCD 11.6`` NP11GE-ER1/ER3 2ANT IND
11193713,CONJ TAMPA IMPRESSORA PRETO L400 IND
11193740,FONTE FATX 230W PI-F230B-S(01) SOHOO AUT
11194085,TCL ABNT2 SK-6620 W11 USB PR LITEON
11194115,MON LED 23.8 LG 24BL550J POS
11194310,PAINEL LCD  HD 14.1 N140HGA-EA1 SRV
11194441,CONJ FRONT S650 PT HF S/ RECEIVER
11195386,PLM CG15DP2 4GB E128GB N4020C DDR4 BOREO
11196775,LCD 14 HD N14DP9R 1MP GRAY INNOLUX EA4
11197920,LCD 11.6 NP11G-E IND_PM_EACE
11197937,PLM K116R 4GB 128GB N4020C LPDDR4 BOREO
11197942,MON LED 18.5 BOE SE18N-PBM POS
11200412,PLM POS-RIH670EU PLUS 4GB I5-12400T DDR4
11202473,PLM POS-RAX300ES V003 16GB PRO 4655GE DD
11203322,LCD K116R HD GRAY 11.6 ECN20231113-1
11203660,PLM POS-RAX300ES 16GB PRO 4650GE DDR4 BO
11203661,PLM POS-RAX300ES V003 DDR4 BOREO
11097592,null
11121261,null
11160099,null
23272,CX SOM USB SPK-695HUP PR POSITIVO
31559,PLACA SENSORA ALFABETO/E-BLOCKS 4.0
3012066,COMPAQ PRESARIO 427
8000281,MON LED 15.6 POS SMILE LIGHT 5619 POS
8000311,MON LED 18.5 POS FIT 857 POS
11063105,MON LCD 17 LG L1742PE
11083238,MON LED 20` LG E2011P
11084391,MON LED 20 LG E2011P POS
11084926,PLM J14IM1 V.1.2 DDR3 SHUTL CKD
11088620,ADAPT AC/DC ADP-65JH ABBU 65W 2P DELTA
11088677,TCL PRETO WIN8 NTB SHUTTLE C14
11089135,"HDD 500GB 2,5` SATAII WESTE WD5000LPVT"
11090592,MOU USB 3BT+SCR RD-M778 PR WRIDR
11091539,PLR WI-FI WLESS AW-NE238H TECNW MONT
11092752,"PAINEL LCD,AUO,M185XTN01.3,9.9MM,AG"
11092981,"CABO TELA/MB,DC8ID01,HL"
11095449,MEM 4GB DDR3L PC12800 SODIMM TEKON MONT
11095700,FONTE ATX 300W SS-300ES V.C2W SEASO AUT
11095958,FONTE TFX 300W SS-300TFX V.D1.0 SEASO AU
11097747,"HDD 1TB 2,5` SATAIII WESTE WD10JPVX"
11099803,BATER 2C LI-ION 2200MAH SHUTL MONT
11105580,LCD EC10IS1 96B806-FP7104 WSVGA ECS
11105790,TCL EC10IS1 BR WINDOWS SKIRT CHICONY ECS
11105947,"HDD 500GB 2,5 SATAIII DIGIT WD5000LPVX"
11106695,PLM POS-EIBTPDC J1800 C0 DDR3L ECS ECO
11106884,ADAPT AC/DC ADP-65JH ABS 65W 2P DELTA
11107144,"SSHD 500GB 2,5` SATAII SEAGT ST500LM000"
11107249,TAMPA C NTB W942SV CLEVO
11107328,ADAPT AC/DC A11-065N5A 65W 2P CHINY
11107350,PLM W942SV S/FINGER DDR3L CLEVO MONT
11108347,LCD COMPLETO 14.0 POS C/ PEL W940SU2
11109729,LCD COM ANTENA+ALTO FALANTES+ CAMERA
11111253,SSD 128GB SATAIII SP600FA2 ADATA
11112206,"HDD 500GB 2,5` SATAIII TOSHB MQ01ACF050"
11112222,PLM DH8BT11 3.0 N2808 DDR3L SHUTL CKD
11112226,PLM POS-EIBTPDC J1900 DDR3L BOREO CKDFP
11112243,"TAMPA FRONTAL,DH8BT11,C/ NAMEPLATE"
11112986,BATER 4C LI-ION 2200MAH SHUTL MONT
11113282,SSD 128GB MSATA MZMPC128HBFU00000B SMART
11113352,PLACA USB C/SUPORTE DH3 SHUTTLE
11113398,PLM DH8BT11 5.0 N2808 DDR3L SHUTL CKD
11113399,PLM DH3BT11 5.0 N2808 DDR3L SHUTL CKD
11113438,PLM DH8BU01 I3-5005U DDR3L SHUTL CKD
11113707,TAMPA DE BATERIA S455 DOURADO
11113716,CABO MICRO USB MY-M5789 BRANCO
11113721,PLM DH3SU01 I3-4005U DDR3L SHUTL CKD
11113739,MEM 2GB DDR3L PC12800 SODIMM ADATA MONT
11113767,PLM S455 RAGTK LPDDR3 CKD MT6582V
11114336,LCD COMPLETO 15.6 HKDD PRETO
11115227,FONE DE OUVIDO C/ MIC E TECLA - BRANCO
11115272,TECLADO + ETIQUETA NTB WCBT1013
11115274,FONTE ATX 250W SL-8270BTX(A) SOLY AUT
11115524,PROC CORE I7 6700T SR2L3 TRAY DSK INTEL
11115528,PAINEL LED 18.5` MT185WHM-N10 AG BOE
11115708,PLM HKDE I5-5200U DDR3L QUANT CKD
11116242,"SSHD 1TB 3,5` SATAIII SEAGT ST1000DX001"
11116263,PROC CORE I5 6400T SR2BS TRAY DSK INTEL
11116443,"ALTO-FALANTE 2W, L&R, DH3 SHUTTLE"
11117010,FONTE TFX 240W PI-T240G-D(01) POSIT AUT
11117380,MON LED 19.5` LG 20M35PD CB DVI POS
11117511,ADAPT AC/DC S13A00POQ AIO 65W 2P SALCO
11117586,LCD 10.1 TOUCH NTB EC10IS1 RET SER I POS
11117587,SSD 128GB SATAIII AS510S APCER
11117807,PLM POS-PIQ170DS DDR4 PEGTR ECO
11118508,TAMPA C C/TOUCH C/KB LOGO NTB S14CT
11118511,LCD 14 CAM0.3 S14CT01 SHUTT
11118563,DISSIPADOR 6W NTB SHUTTLE S14BW
11118566,ADAPT AC/DC DA-40B19(CMN) 40W 2P APD
11118570,TAMPA C C/TOUCH LOGO NTB S14BW S/TV
11118571,TAMPA D?NTB SHUTTLE S14BW S/TV
11118577,PLM S14BW01 S/EMMC N3010 DDR3L SHUTL CKD
11118640,PLM S14BW01 EMMC N N3710 DDR3L SHUTL CKD
11118645,TCL ABNT2 SK-9022AK USB PR LITEO POS
11119030,CONJUNTO FRONTAL S520 PRETO - HLT
11119342,PAINEL FRONTAL GAB S/ODD POS-NEXT
11119663,CABO MICRO USB XY_KZBMK7H124C351W BR KOZ
11119738,BATER 1C LI-PO 4000MAH SHUTL MONT
11119772,PLM S14CT Z8300 DDR3L SHUTL CKD
11119804,PLM S14BW01 S/EMMC N3010 DDR3L JABIL MON
11119824,MEM 4GB DDR4 PC17000 DIMM TEKON MONT
11120497,PLM S14BW01 EMMC I N3710 DDR3L SHUTL MON
11120510,LCD 15.6 FHD N250JU-V CLEVO
11120514,ADAPT AC/DC A12-040N2A 40W 2P CHINY
11120641,TCL PRETO P/ NTB N250JU-V CLEVO
11120651,CABO FLAT USB BD N250JU-V CLEVO
11121168,"TAMPA FRONTAL BRANCA, DH8BT11,C/ LOGO"
11121346,COVER C + TECLADO RED S14BW
11121402,PLM S14SL01 S/EMMC I3-6100U DDR3L SHUTL
11121418,ADAPT AC/DC S13A00POQ DSK 65W 2P SALCO
11121444,VENTILADOR NTB SHUTTLE S14SL
11121470,BATER 2C LI-PO 3000MAH INVTS MONT
11121641,BATER 1C LI-PO 4000MAH SHUTL MONT
11121659,PLM S455 EMMC NAC RAGTK LPDDR3 CKD MT658
11121707,PLM DH8BW EMMC IMP N3060 DDR3L SHUTL MON
11121835,FONTE TFX 180W PI-T180G-I(01) POSIT AUT
11121963,ADAPT AC/DC CR-1010BA 5W COM SELO ANATEL
11122008,"SSHD 500GB 2,5` SATAIII SEAGT ST500LX025"
11122009,"SSHD 1TB 2,5` SATAIII SEAGT ST1000LX015"
11122119,"HDD 500GB 2,5` SATAIII TOSHB MQ01ABF050M"
11122202,PLM S520 4G MEM NAC JABIL LPDDR3 MONT MT
11122208,PLM CH1190 RK3288 DDR3L BLAND MONT
11122266,PLM S14CT EMMC NAC Z8300 DDR3L JABIL MON
11122267,PLM S14CT DRAM NAC Z8300 DDR3L JABIL MON
11122282,PLM S14BW01 EMMC N N3710 DDR3L JABIL MON
11122388,MOUSE PAD ALFAPRINT 17205 POSITIVO
11122401,MEM 8GB DDR4 PC17000 SODIMM GDKEY MONT
11122403,MEM 8GB DDR3L PC12800 SODIMM GDKEY MONT
11122529,PLM S520 M FLT JABIL LPDDR3 MONT MT6580A
11123140,MOTOR S430
11123151,BATERIA S430
11123359,SSD 128GB SATAIII SU800BR1 ADATA
11123401,CABO DADOS USB JHC-XC-USBX002 BRANCO
11123569,TAMPA DA BATERIA S430 CINZA
11123667,CONJUNTO TRASEIRO CINZA S430
11123722,ADAPT AC/DC CR-2001PR 10W 2P SALCO
11124196,MEM 4GB DDR4 PC19200 SODIMM ADATA MONT
11124209,CONJUNTO FRONTAL Q13 PRATA
11124265,FONTE TFX 300W PI-T300G-F(01) 18M FSP AU
11124271,ADAPT AC/DC PA-1650-90S2 65W 3P LITEO
11124364,TCL PADRAO S/TRACKPNT S/BACKLIT M14KL01
11124392,PLM S520 M F3 JABIL LPDDR3 MONT MT6580A
11124465,MEM 4GB DDR4 PC19200 DIMM ADATA MONT
11124514,PLM S14CT DRAM/EMMC NAC Z8350 DDR3L JABI
11124575,"CABO AL Y 2M(1,50X0,60)3PX0,75MM GUZZI"
11124577,PLM S14CT DRAM NAC Z8350 DDR3L JABIL MON
11124642,CONJUNTO TRASEIRO BRANCO S430B
11124649,BATER 1C LI-ION 1400MAH CBU
11124657,TAMPA DA BATERIA S430B GOLDEN
11124676,PLM M14KL01 GS/DK I7-7500U DDR4 BOREO EC
11124698,CX SOM USB RD-S618 PR W.RIDER
11124767,PLM POS-EIBTPDC J1800 C0 DDR3L BOREO CKD
11124795,LCD 14 CAM0.3 S14BW01 SHUTT AG
11124825,PLM N250JU V2 I7-7500U DDR3L CLEVO CKD
11124963,BATER 1C LI-PO 4000MAH MONT
11125025,CONJUNTO FRONTAL S540 PRETO
11125048,CONJ FRONTAL S555 - PRETO_V2
11125088,PROC CORE I7 7700 SR338 TRAY DSK INTEL
11125167,PLM T1075 MT8735 LPDDR3 SCOPE SKD
11126562,PLM S14BW01 S/EMMC N3060 DDR3L JABIL MON
11126572,TCL ABNT2 SK-6620 USB PR LITEO PATRIMONI
11126576,PLM POS-PIQ170DS DDR4 BOREO CKDFP
11126680,LCD 14 3.0MM W/LOGO CHT14B BB
11126704,PLM LIO 2 JABIL LPDDR3 MONT MT6580A
11127168,PLM N250JU I5-7200U DDR3L BOREO CKDFP
11127349,CONJUNTO FRONTAL S430B PRETO + RECEIVER
11127374,PLM POS-PIB150DT R3 DVI DDR4 DIGIB MONT
11127600,CAMERA LIO2 - KS8024A02
11127613,CONJUNTO FRONTAL BRANCO S430B NOVO
11127633,PLM CHT14B 8M EMMC N Z8350 JABIL MONT
11127636,LCD 14 GLARE 3.6MM V2 W/LOGO CHT14B
11127666,FONTE ATX 150W SL-8150BTX(A)BR APEX AUT
11127725,FONTE TFX 240W IP-P240GF7-2 INWIN AUT
11127750,MEM 8GB DDR3 PC12800 SODIMM MLSER MONT
11127770,PLACA USB DH8&DH3 BOREO CKDFP
11127832,ADAPT AC/DC S13A00 VAIO 65W 2P SALCO
11127879,CONJUNTO FRONTAL S530 BRANCO
11128032,ODD DVDRW SATA PR DSK IHAS124 LITEO
11128221,PROC CORE I5 7500T SR337 TRAY DSK INTEL
11128222,PROC CORE I3 7100T SR35P TRAY DSK INTEL
11128233,BATER 4C LI-PO 4900MAH SHUTL MONT
11128536,PLM S14SL03 S/EMMC I5-6200U DDR3L BOREO
11128620,TAMPA DE BATERIA S511 CINZA
11128627,CONJUNTO FRONTAL S511 BRANCO HANCAI
11128676,TAMPA C ROXA TOUCH TCL NTB S14SL03 VAIO
11128718,EMMC 32GB SATA NH4BT68 BOREO CKDFP
11129911,LCD 14 GLARE 3.0MM W/LOGO CHT14B RED
11129996,PLM S511 SC7731C LPDDR3 JABIL MONT
11130233,MOU WIFI M535
11130235,ADAPT AC/DC S13A00POQ AIO 65W 2P SALCO
11130298,PLM DH8KL01 S/EMMC I5-7200U DDR4 CKDFP
11130401,TCL PAD S/TRACKPNT C/BACKLIT M14KL01 V2
11130525,LCD14 HD CAM HD WLAN ANT M14KL01 ANVISA
11130570,TCL PADRAO S/TRACKPNT S/BACKLIT M14KL01
11130632,CONJUNTO PLACA MAE S511 SERV
11130635,CONJUNTO FRONTAL CINZA SERV
11130638,MEM 8GB DDR4 PC19200 SODIMM KMAX MONT
11130639,MEM 8GB DDR4 PC19200 SODIMM GDKEY MONT
11130662,CVI PCI-E 3.0 2GB GDDR5 GT1030 PNY H3-02
11130789,"HDD 1TB 2,5` SATA WESTE WD10SPZX NAC"
11131039,PLM POS-PIB150DR DDR4 SRV
11131116,PLM N240BU I5-7200U DDR4 BOREO CKDFP
11131121,"ADAPT AC/DC CR-0751 3,75W 2P SALCO"
11131227,MEM 4GB DDR4 PC19200 DIMM GDKEY MONT
11131251,PL USB COM FINGER P/ NTB CT4KU11 MONT
